id,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
259882,37, Private, Assoc-voc, Never-married, Sales, Unmarried, Black, Female,6, United-States, <=50K
217077,36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, <=50K
103596,33, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
188236,36, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States, >50K
353010,24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,10, United-States, <=50K
70655,42, Local-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,40, United-States, <=50K
64874,35, Self-emp-inc, Assoc-acdm, Never-married, Sales, Own-child, White, Male,40, United-States, <=50K
219240,40, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,22, United-States, <=50K
104849,50, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,40, India, <=50K
173590,40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
412316,22, Private, HS-grad, Never-married, Sales, Other-relative, Black, Male,40, ?, <=50K
195835,57, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
170579,51, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, >50K
230545,61, Federal-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,35, Puerto-Rico, <=50K
162297,71, Private, HS-grad, Widowed, Sales, Unmarried, White, Female,20, United-States, <=50K
169549,47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
117528,38, Private, Bachelors, Never-married, Other-service, Other-relative, White, Female,45, United-States, <=50K
273876,25, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,65, United-States, <=50K
529104,33, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,50, United-States, <=50K
456110,40, State-gov, 11th, Divorced, Transport-moving, Unmarried, White, Female,52, United-States, <=50K
180868,39, ?, 11th, Never-married, ?, Not-in-family, Black, Female,40, United-States, <=50K
170301,29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States, <=50K
55717,33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
166181,46, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,36, United-States, <=50K
52242,24, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,40, United-States, >50K
224629,28, Private, Masters, Never-married, Exec-managerial, Not-in-family, Other, Male,30, Cuba, <=50K
197997,20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
46144,34, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,40, United-States, <=50K
180871,34, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,55, United-States, <=50K
212311,25, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,40, United-States, <=50K
232874,36, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, <=50K
175999,61, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
177121,38, Private, Some-college, Separated, Other-service, Not-in-family, White, Female,58, United-States, <=50K
299358,57, Private, HS-grad, Widowed, Other-service, Other-relative, White, Female,25, United-States, <=50K
326624,20, ?, HS-grad, Never-married, ?, Own-child, White, Female,40, United-States, <=50K
129836,56, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,10, United-States, <=50K
225515,24, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
145664,60, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,48, United-States, <=50K
151764,37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, <=50K
183523,27, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, >50K
257869,54, Private, Some-college, Separated, Other-service, Not-in-family, White, Male,28, Columbia, <=50K
73025,40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,30, China, <=50K
165532,18, Private, 12th, Never-married, Other-service, Own-child, White, Male,15, United-States, <=50K
140035,51, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
325159,40, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,50, United-States, >50K
161926,64, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,8, United-States, <=50K
163665,24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,40, United-States, <=50K
106938,33, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Black, Female,38, United-States, <=50K
97453,31, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,40, United-States, <=50K
242464,26, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
155233,54, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, >50K
248653,31, Private, 1st-4th, Never-married, Handlers-cleaners, Not-in-family, White, Male,37, Mexico, <=50K
59313,39, Private, 12th, Married-spouse-absent, Transport-moving, Not-in-family, Black, Male,45, ?, <=50K
141297,22, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,40, United-States, <=50K
227325,31, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
123653,68, Private, 5th-6th, Separated, Other-service, Not-in-family, White, Male,12, Italy, <=50K
176317,59, Federal-gov, 10th, Divorced, Other-service, Not-in-family, White, Female,37, United-States, <=50K
77146,35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States, <=50K
169124,25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,40, United-States, <=50K
179413,23, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,40, United-States, <=50K
180137,35, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,60, United-States, <=50K
179319,17, State-gov, 10th, Never-married, Other-service, Own-child, White, Male,30, United-States, <=50K
45766,19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,45, United-States, <=50K
152810,53, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,55, United-States, >50K
214052,59, Private, 5th-6th, Divorced, Machine-op-inspct, Unmarried, White, Female,40, United-States, <=50K
201141,37, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,37, United-States, <=50K
43599,74, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Male,20, United-States, <=50K
292536,28, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,50, United-States, <=50K
82161,40, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
180656,30, Private, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,40, ?, <=50K
181370,20, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,40, United-States, <=50K
148623,80, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,35, United-States, >50K
84399,51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,40, United-States, <=50K
143331,17, Private, 10th, Never-married, Sales, Own-child, White, Male,15, United-States, <=50K
48779,37, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, <=50K
175495,19, ?, HS-grad, Never-married, ?, Own-child, Black, Female,24, United-States, <=50K
83542,58, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,40, United-States, <=50K
214619,57, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
160035,37, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,40, United-States, <=50K
39603,23, Federal-gov, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,40, United-States, <=50K
181589,36, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,32, Columbia, <=50K
261511,33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
29522,30, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,40, United-States, <=50K
36340,30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,24, United-States, <=50K
320984,41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,65, United-States, >50K
403625,57, ?, Some-college, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,60, United-States, >50K
122346,23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,40, United-States, <=50K
105794,40, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,50, United-States, >50K
152883,53, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,40, United-States, <=50K
123037,31, State-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Male,13, United-States, <=50K
339682,41, ?, 5th-6th, Married-civ-spouse, ?, Husband, White, Male,40, Mexico, <=50K
182074,36, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,40, United-States, <=50K
248588,30, Private, 12th, Divorced, Other-service, Not-in-family, White, Female,40, United-States, <=50K
187584,44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,40, Canada, <=50K
46706,36, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,40, United-States, <=50K
190290,42, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
247294,48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,30, Peru, <=50K
117779,22, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,40, United-States, <=50K
121602,38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
451744,31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,50, United-States, <=50K
107793,32, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,40, United-States, <=50K
339772,35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,40, United-States, <=50K
185582,21, Private, Some-college, Never-married, Sales, Own-child, White, Male,43, United-States, <=50K
260614,26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
53220,19, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,40, United-States, <=50K
213844,43, Private, HS-grad, Married-AF-spouse, Craft-repair, Wife, Black, Female,42, United-States, >50K
213226,33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,60, United-States, <=50K
58582,30, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,10, United-States, <=50K
193116,52, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States, <=50K
201410,38, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
190525,28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,46, United-States, >50K
138285,57, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,40, Iran, <=50K
111939,51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
109277,50, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,48, United-States, <=50K
331539,32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,50, China, >50K
396745,32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,48, United-States, >50K
126675,37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
349022,69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,33, United-States, <=50K
98145,33, ?, Some-college, Divorced, ?, Unmarried, Amer-Indian-Eskimo, Male,30, United-States, <=50K
234901,37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,50, Germany, >50K
100681,36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
265097,47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States, >50K
237379,63, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
44793,21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,65, United-States, <=50K
270942,17, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,35, Mexico, <=50K
193622,56, Private, HS-grad, Separated, Craft-repair, Unmarried, White, Male,40, United-States, <=50K
187749,90, Local-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,20, Philippines, <=50K
160178,27, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,38, United-States, <=50K
680390,38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,20, United-States, <=50K
96245,33, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, <=50K
34803,26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
170091,20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,35, United-States, <=50K
231813,42, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
23789,55, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
438711,32, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Female,40, United-States, <=50K
169804,66, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
376506,66, Local-gov, Doctorate, Divorced, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
28791,49, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,40, United-States, <=50K
162814,34, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Black, Male,45, United-States, <=50K
58108,38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
102226,40, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
209131,22, Federal-gov, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,20, United-States, <=50K
157117,46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
172865,29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,50, United-States, <=50K
29798,19, Private, 12th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,20, United-States, <=50K
229424,71, ?, HS-grad, Widowed, ?, Not-in-family, White, Female,40, United-States, <=50K
80680,37, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,35, United-States, <=50K
238959,52, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,32, United-States, >50K
189462,27, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,46, United-States, <=50K
139347,52, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Female,40, United-States, <=50K
188108,31, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
111128,37, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, >50K
81540,28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,40, United-States, <=50K
257562,25, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,40, Mexico, <=50K
59496,31, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,50, United-States, <=50K
29974,29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
102597,45, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,35, United-States, <=50K
41419,69, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,20, United-States, <=50K
118565,50, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,40, United-States, <=50K
312897,54, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,46, England, >50K
166290,17, Private, 9th, Never-married, Other-service, Own-child, White, Female,20, United-States, <=50K
160261,34, Private, HS-grad, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,35, China, >50K
116834,32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,5, ?, <=50K
203076,23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,40, United-States, <=50K
201197,66, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
273803,61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
156797,55, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,40, United-States, <=50K
283896,24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,40, United-States, <=50K
149368,30, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,30, United-States, <=50K
156926,49, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,45, United-States, >50K
163911,21, ?, Some-college, Never-married, ?, Own-child, White, Female,3, United-States, <=50K
165881,56, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
86872,25, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
167523,49, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Male,40, United-States, <=50K
154950,58, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
171231,40, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,40, Puerto-Rico, <=50K
244933,62, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,45, United-States, <=50K
256908,54, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,25, United-States, >50K
33442,34, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Other-relative, White, Female,40, United-States, <=50K
126142,18, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,30, United-States, <=50K
268222,28, ?, 11th, Never-married, ?, Not-in-family, Black, Female,40, United-States, <=50K
167106,32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,40, Hong, <=50K
50065,22, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,35, United-States, <=50K
252529,34, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,48, United-States, <=50K
199665,53, ?, Bachelors, Married-civ-spouse, ?, Husband, White, Male,30, United-States, >50K
343579,47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,40, Mexico, <=50K
190817,19, Private, Some-college, Never-married, Sales, Own-child, White, Female,40, United-States, <=50K
151089,41, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,55, United-States, >50K
186820,46, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Female,40, United-States, <=50K
210731,56, Self-emp-not-inc, 7th-8th, Divorced, Sales, Other-relative, White, Male,20, Mexico, <=50K
123816,42, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,40, United-States, <=50K
77071,25, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,35, United-States, <=50K
115085,42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,50, United-States, <=50K
170525,43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,40, United-States, >50K
209949,17, Private, 11th, Never-married, Sales, Own-child, White, Female,12, United-States, <=50K
34297,57, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
180985,40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
33365,62, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Female,40, Canada, <=50K
197752,20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,16, United-States, <=50K
180551,47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,50, United-States, <=50K
77975,40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
159297,44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,40, ?, >50K
94342,48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,55, United-States, <=50K
34180,39, Self-emp-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,60, United-States, >50K
367251,46, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,40, United-States, >50K
172407,72, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
303462,53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,30, United-States, <=50K
220269,47, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, >50K
45093,40, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,45, Canada, <=50K
101709,34, Private, HS-grad, Separated, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,40, United-States, <=50K
219591,41, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,40, United-States, <=50K
76625,41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
342599,20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,35, United-States, <=50K
125846,42, Self-emp-inc, 1st-4th, Married-civ-spouse, Sales, Husband, White, Male,60, ?, <=50K
238257,54, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,50, United-States, <=50K
206253,39, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,40, United-States, <=50K
172571,37, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,40, United-States, <=50K
95165,59, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
141181,69, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
267843,24, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,35, United-States, <=50K
181382,36, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
207782,21, ?, Some-college, Never-married, ?, Own-child, White, Male,30, United-States, <=50K
103161,68, ?, HS-grad, Widowed, ?, Not-in-family, White, Male,32, United-States, <=50K
132320,20, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
201138,26, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,35, United-States, <=50K
239058,48, Private, 12th, Widowed, Handlers-cleaners, Unmarried, White, Female,50, United-States, <=50K
239755,39, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
176262,21, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,18, United-States, <=50K
264738,22, Private, HS-grad, Never-married, Exec-managerial, Other-relative, White, Female,42, Germany, <=50K
182218,34, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, White, Female,40, United-States, <=50K
318982,33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
216666,46, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, Guatemala, <=50K
274200,47, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
150095,65, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
192978,23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
68021,28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,30, United-States, <=50K
28568,34, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,60, United-States, >50K
115057,20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,40, United-States, <=50K
139568,28, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
138497,52, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, United-States, <=50K
182460,40, State-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,38, China, >50K
253310,22, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,7, United-States, <=50K
130856,29, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, <=50K
389765,31, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,60, United-States, <=50K
52781,42, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
146178,38, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,40, United-States, <=50K
231053,22, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,70, United-States, >50K
145964,21, ?, Some-college, Never-married, ?, Own-child, White, Male,40, United-States, <=50K
483450,43, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, Mexico, <=50K
198316,43, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
160614,33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, <=50K
325171,17, Self-emp-inc, 10th, Never-married, Other-service, Own-child, Black, Male,35, United-States, <=50K
172898,54, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
186473,45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
286967,55, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States, <=50K
111939,51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,35, United-States, >50K
325089,65, Federal-gov, 10th, Divorced, Craft-repair, Unmarried, White, Male,40, United-States, <=50K
143582,21, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,45, United-States, <=50K
308027,40, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Female,40, United-States, <=50K
105060,58, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,37, United-States, <=50K
39643,53, Federal-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,58, United-States, <=50K
186191,39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
267763,56, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States, <=50K
124293,37, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,50, United-States, <=50K
36271,44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
143459,49, Private, 9th, Separated, Handlers-cleaners, Own-child, White, Male,38, United-States, <=50K
186376,36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,50, United-States, >50K
52822,59, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,60, United-States, <=50K
104509,33, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,40, United-States, <=50K
184456,36, Private, Prof-school, Never-married, Exec-managerial, Not-in-family, White, Male,50, United-States, >50K
192302,26, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,25, United-States, <=50K
156822,22, Private, 10th, Never-married, Sales, Not-in-family, White, Female,25, United-States, <=50K
214413,25, Private, Masters, Never-married, Adm-clerical, Own-child, White, Male,40, United-States, <=50K
108574,28, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,15, United-States, <=50K
